year_month,age,patient_gender_code,race_code,PCV_combined,COVID_severity,count
2021-03,2,U,A,U,resp_severe,0
2021-03,2,U,B,PCV13_only,ICU_crit_care,0
2021-03,2,U,B,PCV13_only,non_resp_severe,0
2021-03,2,U,B,PCV13_only,non_severe,0
2021-03,2,U,B,PCV13_only,resp_severe,0
2021-03,2,U,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,B,PCV13_PPSV23_10yrs,non_severe,0
2021-03,2,U,B,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,2,U,B,PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,B,PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,B,PPSV23_10yrs,non_severe,0
2021-03,2,U,B,PPSV23_10yrs,resp_severe,0
2021-03,2,U,B,U,ICU_crit_care,0
2021-03,2,U,B,U,non_resp_severe,0
2021-03,2,U,B,U,non_severe,1
2021-03,2,U,B,U,resp_severe,0
2021-03,2,U,H,PCV13_only,ICU_crit_care,0
2021-03,2,U,H,PCV13_only,non_resp_severe,0
2021-03,2,U,H,PCV13_only,non_severe,0
2021-03,2,U,H,PCV13_only,resp_severe,0
2021-03,2,U,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,H,PCV13_PPSV23_10yrs,non_severe,0
2021-03,2,U,H,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,2,U,H,PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,H,PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,H,PPSV23_10yrs,non_severe,0
2021-03,2,U,H,PPSV23_10yrs,resp_severe,0
2021-03,2,U,H,U,ICU_crit_care,0
2021-03,2,U,H,U,non_resp_severe,0
2021-03,2,U,H,U,non_severe,0
2021-03,2,U,H,U,resp_severe,0
2021-03,2,U,U,PCV13_only,ICU_crit_care,0
2021-03,2,U,U,PCV13_only,non_resp_severe,0
2021-03,2,U,U,PCV13_only,non_severe,0
2021-03,2,U,U,PCV13_only,resp_severe,0
2021-03,2,U,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,U,PCV13_PPSV23_10yrs,non_severe,0
2021-03,2,U,U,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,2,U,U,PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,U,PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,U,PPSV23_10yrs,non_severe,0
2021-03,2,U,U,PPSV23_10yrs,resp_severe,0
2021-03,2,U,U,U,ICU_crit_care,0
2021-03,2,U,U,U,non_resp_severe,0
2021-03,2,U,U,U,non_severe,5
2021-03,2,U,U,U,resp_severe,0
2021-03,2,U,W,PCV13_only,ICU_crit_care,0
2021-03,2,U,W,PCV13_only,non_resp_severe,0
2021-03,2,U,W,PCV13_only,non_severe,0
2021-03,2,U,W,PCV13_only,resp_severe,0
2021-03,2,U,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,W,PCV13_PPSV23_10yrs,non_severe,0
2021-03,2,U,W,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,2,U,W,PPSV23_10yrs,ICU_crit_care,0
2021-03,2,U,W,PPSV23_10yrs,non_resp_severe,0
2021-03,2,U,W,PPSV23_10yrs,non_severe,0
2021-03,2,U,W,PPSV23_10yrs,resp_severe,0
2021-03,2,U,W,U,ICU_crit_care,2
2021-03,2,U,W,U,non_resp_severe,1
2021-03,2,U,W,U,non_severe,5
2021-03,2,U,W,U,resp_severe,1
2021-03,3,F,A,PCV13_only,ICU_crit_care,0
2021-03,3,F,A,PCV13_only,non_resp_severe,0
2021-03,3,F,A,PCV13_only,non_severe,1
2021-03,3,F,A,PCV13_only,resp_severe,2
2021-03,3,F,A,PCV13_PPSV23_10yrs,ICU_crit_care,2
2021-03,3,F,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,F,A,PCV13_PPSV23_10yrs,non_severe,1
2021-03,3,F,A,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,F,A,PPSV23_10yrs,ICU_crit_care,1
2021-03,3,F,A,PPSV23_10yrs,non_resp_severe,0
2021-03,3,F,A,PPSV23_10yrs,non_severe,3
2021-03,3,F,A,PPSV23_10yrs,resp_severe,0
2021-03,3,F,A,U,ICU_crit_care,7
2021-03,3,F,A,U,non_resp_severe,4
2021-03,3,F,A,U,non_severe,21
2021-03,3,F,A,U,resp_severe,8
2021-03,3,F,B,PCV13_only,ICU_crit_care,2
2021-03,3,F,B,PCV13_only,non_resp_severe,1
2021-03,3,F,B,PCV13_only,non_severe,6
2021-03,3,F,B,PCV13_only,resp_severe,4
2021-03,3,F,B,PCV13_PPSV23_10yrs,ICU_crit_care,3
2021-03,3,F,B,PCV13_PPSV23_10yrs,non_resp_severe,2
2021-03,3,F,B,PCV13_PPSV23_10yrs,non_severe,5
2021-03,3,F,B,PCV13_PPSV23_10yrs,resp_severe,1
2021-03,3,F,B,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,F,B,PPSV23_10yrs,non_resp_severe,3
2021-03,3,F,B,PPSV23_10yrs,non_severe,5
2021-03,3,F,B,PPSV23_10yrs,resp_severe,2
2021-03,3,F,B,U,ICU_crit_care,10
2021-03,3,F,B,U,non_resp_severe,20
2021-03,3,F,B,U,non_severe,112
2021-03,3,F,B,U,resp_severe,44
2021-03,3,F,H,PCV13_only,ICU_crit_care,2
2021-03,3,F,H,PCV13_only,non_resp_severe,3
2021-03,3,F,H,PCV13_only,non_severe,17
2021-03,3,F,H,PCV13_only,resp_severe,1
2021-03,3,F,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,F,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,F,H,PCV13_PPSV23_10yrs,non_severe,2
2021-03,3,F,H,PCV13_PPSV23_10yrs,resp_severe,3
2021-03,3,F,H,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,F,H,PPSV23_10yrs,non_resp_severe,2
2021-03,3,F,H,PPSV23_10yrs,non_severe,16
2021-03,3,F,H,PPSV23_10yrs,resp_severe,5
2021-03,3,F,H,U,ICU_crit_care,19
2021-03,3,F,H,U,non_resp_severe,17
2021-03,3,F,H,U,non_severe,167
2021-03,3,F,H,U,resp_severe,40
2021-03,3,F,U,PCV13_only,ICU_crit_care,9
2021-03,3,F,U,PCV13_only,non_resp_severe,10
2021-03,3,F,U,PCV13_only,non_severe,86
2021-03,3,F,U,PCV13_only,resp_severe,31
2021-03,3,F,U,PCV13_PPSV23_10yrs,ICU_crit_care,4
2021-03,3,F,U,PCV13_PPSV23_10yrs,non_resp_severe,1
2021-03,3,F,U,PCV13_PPSV23_10yrs,non_severe,22
2021-03,3,F,U,PCV13_PPSV23_10yrs,resp_severe,7
2021-03,3,F,U,PPSV23_10yrs,ICU_crit_care,5
2021-03,3,F,U,PPSV23_10yrs,non_resp_severe,12
2021-03,3,F,U,PPSV23_10yrs,non_severe,63
2021-03,3,F,U,PPSV23_10yrs,resp_severe,25
2021-03,3,F,U,U,ICU_crit_care,137
2021-03,3,F,U,U,non_resp_severe,175
2021-03,3,F,U,U,non_severe,1437
2021-03,3,F,U,U,resp_severe,447
2021-03,3,F,W,PCV13_only,ICU_crit_care,4
2021-03,3,F,W,PCV13_only,non_resp_severe,11
2021-03,3,F,W,PCV13_only,non_severe,49
2021-03,3,F,W,PCV13_only,resp_severe,24
2021-03,3,F,W,PCV13_PPSV23_10yrs,ICU_crit_care,4
2021-03,3,F,W,PCV13_PPSV23_10yrs,non_resp_severe,1
2021-03,3,F,W,PCV13_PPSV23_10yrs,non_severe,11
2021-03,3,F,W,PCV13_PPSV23_10yrs,resp_severe,5
2021-03,3,F,W,PPSV23_10yrs,ICU_crit_care,7
2021-03,3,F,W,PPSV23_10yrs,non_resp_severe,10
2021-03,3,F,W,PPSV23_10yrs,non_severe,46
2021-03,3,F,W,PPSV23_10yrs,resp_severe,16
2021-03,3,F,W,U,ICU_crit_care,66
2021-03,3,F,W,U,non_resp_severe,122
2021-03,3,F,W,U,non_severe,777
2021-03,3,F,W,U,resp_severe,230
2021-03,3,M,A,PCV13_only,ICU_crit_care,0
2021-03,3,M,A,PCV13_only,non_resp_severe,0
2021-03,3,M,A,PCV13_only,non_severe,1
2021-03,3,M,A,PCV13_only,resp_severe,1
2021-03,3,M,A,PCV13_PPSV23_10yrs,ICU_crit_care,1
2021-03,3,M,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,M,A,PCV13_PPSV23_10yrs,non_severe,3
2021-03,3,M,A,PCV13_PPSV23_10yrs,resp_severe,3
2021-03,3,M,A,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,M,A,PPSV23_10yrs,non_resp_severe,0
2021-03,3,M,A,PPSV23_10yrs,non_severe,0
2021-03,3,M,A,PPSV23_10yrs,resp_severe,0
2021-03,3,M,A,U,ICU_crit_care,7
2021-03,3,M,A,U,non_resp_severe,3
2021-03,3,M,A,U,non_severe,15
2021-03,3,M,A,U,resp_severe,9
2021-03,3,M,B,PCV13_only,ICU_crit_care,3
2021-03,3,M,B,PCV13_only,non_resp_severe,2
2021-03,3,M,B,PCV13_only,non_severe,3
2021-03,3,M,B,PCV13_only,resp_severe,4
2021-03,3,M,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,M,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,M,B,PCV13_PPSV23_10yrs,non_severe,2
2021-03,3,M,B,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,M,B,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,M,B,PPSV23_10yrs,non_resp_severe,0
2021-03,3,M,B,PPSV23_10yrs,non_severe,4
2021-03,3,M,B,PPSV23_10yrs,resp_severe,3
2021-03,3,M,B,U,ICU_crit_care,10
2021-03,3,M,B,U,non_resp_severe,11
2021-03,3,M,B,U,non_severe,63
2021-03,3,M,B,U,resp_severe,25
2021-03,3,M,H,PCV13_only,ICU_crit_care,2
2021-03,3,M,H,PCV13_only,non_resp_severe,0
2021-03,3,M,H,PCV13_only,non_severe,6
2021-03,3,M,H,PCV13_only,resp_severe,6
2021-03,3,M,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,M,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,M,H,PCV13_PPSV23_10yrs,non_severe,1
2021-03,3,M,H,PCV13_PPSV23_10yrs,resp_severe,3
2021-03,3,M,H,PPSV23_10yrs,ICU_crit_care,2
2021-03,3,M,H,PPSV23_10yrs,non_resp_severe,0
2021-03,3,M,H,PPSV23_10yrs,non_severe,7
2021-03,3,M,H,PPSV23_10yrs,resp_severe,7
2021-03,3,M,H,U,ICU_crit_care,17
2021-03,3,M,H,U,non_resp_severe,20
2021-03,3,M,H,U,non_severe,106
2021-03,3,M,H,U,resp_severe,44
2021-03,3,M,U,PCV13_only,ICU_crit_care,11
2021-03,3,M,U,PCV13_only,non_resp_severe,7
2021-03,3,M,U,PCV13_only,non_severe,66
2021-03,3,M,U,PCV13_only,resp_severe,21
2021-03,3,M,U,PCV13_PPSV23_10yrs,ICU_crit_care,4
2021-03,3,M,U,PCV13_PPSV23_10yrs,non_resp_severe,3
2021-03,3,M,U,PCV13_PPSV23_10yrs,non_severe,15
2021-03,3,M,U,PCV13_PPSV23_10yrs,resp_severe,6
2021-03,3,M,U,PPSV23_10yrs,ICU_crit_care,5
2021-03,3,M,U,PPSV23_10yrs,non_resp_severe,6
2021-03,3,M,U,PPSV23_10yrs,non_severe,54
2021-03,3,M,U,PPSV23_10yrs,resp_severe,22
2021-03,3,M,U,U,ICU_crit_care,165
2021-03,3,M,U,U,non_resp_severe,175
2021-03,3,M,U,U,non_severe,1095
2021-03,3,M,U,U,resp_severe,451
2021-03,3,M,W,PCV13_only,ICU_crit_care,7
2021-03,3,M,W,PCV13_only,non_resp_severe,13
2021-03,3,M,W,PCV13_only,non_severe,42
2021-03,3,M,W,PCV13_only,resp_severe,20
2021-03,3,M,W,PCV13_PPSV23_10yrs,ICU_crit_care,5
2021-03,3,M,W,PCV13_PPSV23_10yrs,non_resp_severe,1
2021-03,3,M,W,PCV13_PPSV23_10yrs,non_severe,13
2021-03,3,M,W,PCV13_PPSV23_10yrs,resp_severe,7
2021-03,3,M,W,PPSV23_10yrs,ICU_crit_care,11
2021-03,3,M,W,PPSV23_10yrs,non_resp_severe,2
2021-03,3,M,W,PPSV23_10yrs,non_severe,30
2021-03,3,M,W,PPSV23_10yrs,resp_severe,13
2021-03,3,M,W,U,ICU_crit_care,90
2021-03,3,M,W,U,non_resp_severe,101
2021-03,3,M,W,U,non_severe,554
2021-03,3,M,W,U,resp_severe,223
2021-03,3,U,A,PCV13_only,ICU_crit_care,0
2021-03,3,U,A,PCV13_only,non_resp_severe,0
2021-03,3,U,A,PCV13_only,non_severe,0
2021-03,3,U,A,PCV13_only,resp_severe,0
2021-03,3,U,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,A,PCV13_PPSV23_10yrs,non_severe,0
2021-03,3,U,A,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,U,A,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,A,PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,A,PPSV23_10yrs,non_severe,0
2021-03,3,U,A,PPSV23_10yrs,resp_severe,0
2021-03,3,U,A,U,ICU_crit_care,1
2021-03,3,U,A,U,non_resp_severe,0
2021-03,3,U,A,U,non_severe,0
2021-03,3,U,A,U,resp_severe,0
2021-03,3,U,B,PCV13_only,ICU_crit_care,0
2021-03,3,U,B,PCV13_only,non_resp_severe,0
2021-03,3,U,B,PCV13_only,non_severe,0
2021-03,3,U,B,PCV13_only,resp_severe,0
2021-03,3,U,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,B,PCV13_PPSV23_10yrs,non_severe,0
2021-03,3,U,B,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,U,B,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,B,PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,B,PPSV23_10yrs,non_severe,0
2021-03,3,U,B,PPSV23_10yrs,resp_severe,0
2021-03,3,U,B,U,ICU_crit_care,0
2021-03,3,U,B,U,non_resp_severe,0
2021-03,3,U,B,U,non_severe,0
2021-03,3,U,B,U,resp_severe,0
2021-03,3,U,H,PCV13_only,ICU_crit_care,0
2021-03,3,U,H,PCV13_only,non_resp_severe,0
2021-03,3,U,H,PCV13_only,non_severe,0
2021-03,3,U,H,PCV13_only,resp_severe,0
2021-03,3,U,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,H,PCV13_PPSV23_10yrs,non_severe,0
2021-03,3,U,H,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,U,H,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,H,PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,H,PPSV23_10yrs,non_severe,0
2021-03,3,U,H,PPSV23_10yrs,resp_severe,0
2021-03,3,U,H,U,ICU_crit_care,0
2021-03,3,U,H,U,non_resp_severe,0
2021-03,3,U,H,U,non_severe,0
2021-03,3,U,H,U,resp_severe,0
2021-03,3,U,U,PCV13_only,ICU_crit_care,0
2021-03,3,U,U,PCV13_only,non_resp_severe,0
2021-03,3,U,U,PCV13_only,non_severe,0
2021-03,3,U,U,PCV13_only,resp_severe,0
2021-03,3,U,U,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,U,PCV13_PPSV23_10yrs,non_severe,0
2021-03,3,U,U,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,U,U,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,U,PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,U,PPSV23_10yrs,non_severe,0
2021-03,3,U,U,PPSV23_10yrs,resp_severe,0
2021-03,3,U,U,U,ICU_crit_care,3
2021-03,3,U,U,U,non_resp_severe,2
2021-03,3,U,U,U,non_severe,2
2021-03,3,U,U,U,resp_severe,0
2021-03,3,U,W,PCV13_only,ICU_crit_care,0
2021-03,3,U,W,PCV13_only,non_resp_severe,0
2021-03,3,U,W,PCV13_only,non_severe,0
2021-03,3,U,W,PCV13_only,resp_severe,0
2021-03,3,U,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,W,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,W,PCV13_PPSV23_10yrs,non_severe,0
2021-03,3,U,W,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,3,U,W,PPSV23_10yrs,ICU_crit_care,0
2021-03,3,U,W,PPSV23_10yrs,non_resp_severe,0
2021-03,3,U,W,PPSV23_10yrs,non_severe,2
2021-03,3,U,W,PPSV23_10yrs,resp_severe,0
2021-03,3,U,W,U,ICU_crit_care,3
2021-03,3,U,W,U,non_resp_severe,2
2021-03,3,U,W,U,non_severe,1
2021-03,3,U,W,U,resp_severe,3
2021-03,4,F,A,PCV13_only,ICU_crit_care,0
2021-03,4,F,A,PCV13_only,non_resp_severe,0
2021-03,4,F,A,PCV13_only,non_severe,1
2021-03,4,F,A,PCV13_only,resp_severe,0
2021-03,4,F,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,F,A,PCV13_PPSV23_10yrs,non_severe,0
2021-03,4,F,A,PCV13_PPSV23_10yrs,resp_severe,2
2021-03,4,F,A,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,A,PPSV23_10yrs,non_resp_severe,0
2021-03,4,F,A,PPSV23_10yrs,non_severe,2
2021-03,4,F,A,PPSV23_10yrs,resp_severe,1
2021-03,4,F,A,U,ICU_crit_care,3
2021-03,4,F,A,U,non_resp_severe,0
2021-03,4,F,A,U,non_severe,12
2021-03,4,F,A,U,resp_severe,3
2021-03,4,F,B,PCV13_only,ICU_crit_care,0
2021-03,4,F,B,PCV13_only,non_resp_severe,0
2021-03,4,F,B,PCV13_only,non_severe,5
2021-03,4,F,B,PCV13_only,resp_severe,1
2021-03,4,F,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,F,B,PCV13_PPSV23_10yrs,non_severe,1
2021-03,4,F,B,PCV13_PPSV23_10yrs,resp_severe,1
2021-03,4,F,B,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,B,PPSV23_10yrs,non_resp_severe,0
2021-03,4,F,B,PPSV23_10yrs,non_severe,3
2021-03,4,F,B,PPSV23_10yrs,resp_severe,1
2021-03,4,F,B,U,ICU_crit_care,9
2021-03,4,F,B,U,non_resp_severe,10
2021-03,4,F,B,U,non_severe,50
2021-03,4,F,B,U,resp_severe,16
2021-03,4,F,H,PCV13_only,ICU_crit_care,0
2021-03,4,F,H,PCV13_only,non_resp_severe,3
2021-03,4,F,H,PCV13_only,non_severe,7
2021-03,4,F,H,PCV13_only,resp_severe,4
2021-03,4,F,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,F,H,PCV13_PPSV23_10yrs,non_severe,3
2021-03,4,F,H,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,4,F,H,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,H,PPSV23_10yrs,non_resp_severe,2
2021-03,4,F,H,PPSV23_10yrs,non_severe,7
2021-03,4,F,H,PPSV23_10yrs,resp_severe,3
2021-03,4,F,H,U,ICU_crit_care,15
2021-03,4,F,H,U,non_resp_severe,12
2021-03,4,F,H,U,non_severe,74
2021-03,4,F,H,U,resp_severe,33
2021-03,4,F,U,PCV13_only,ICU_crit_care,6
2021-03,4,F,U,PCV13_only,non_resp_severe,9
2021-03,4,F,U,PCV13_only,non_severe,60
2021-03,4,F,U,PCV13_only,resp_severe,21
2021-03,4,F,U,PCV13_PPSV23_10yrs,ICU_crit_care,2
2021-03,4,F,U,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,F,U,PCV13_PPSV23_10yrs,non_severe,13
2021-03,4,F,U,PCV13_PPSV23_10yrs,resp_severe,4
2021-03,4,F,U,PPSV23_10yrs,ICU_crit_care,1
2021-03,4,F,U,PPSV23_10yrs,non_resp_severe,6
2021-03,4,F,U,PPSV23_10yrs,non_severe,27
2021-03,4,F,U,PPSV23_10yrs,resp_severe,8
2021-03,4,F,U,U,ICU_crit_care,74
2021-03,4,F,U,U,non_resp_severe,137
2021-03,4,F,U,U,non_severe,847
2021-03,4,F,U,U,resp_severe,278
2021-03,4,F,W,PCV13_only,ICU_crit_care,2
2021-03,4,F,W,PCV13_only,non_resp_severe,4
2021-03,4,F,W,PCV13_only,non_severe,27
2021-03,4,F,W,PCV13_only,resp_severe,11
2021-03,4,F,W,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,F,W,PCV13_PPSV23_10yrs,non_resp_severe,2
2021-03,4,F,W,PCV13_PPSV23_10yrs,non_severe,7
2021-03,4,F,W,PCV13_PPSV23_10yrs,resp_severe,3
2021-03,4,F,W,PPSV23_10yrs,ICU_crit_care,1
2021-03,4,F,W,PPSV23_10yrs,non_resp_severe,1
2021-03,4,F,W,PPSV23_10yrs,non_severe,17
2021-03,4,F,W,PPSV23_10yrs,resp_severe,9
2021-03,4,F,W,U,ICU_crit_care,36
2021-03,4,F,W,U,non_resp_severe,82
2021-03,4,F,W,U,non_severe,425
2021-03,4,F,W,U,resp_severe,115
2021-03,4,M,A,PCV13_only,ICU_crit_care,0
2021-03,4,M,A,PCV13_only,non_resp_severe,0
2021-03,4,M,A,PCV13_only,non_severe,2
2021-03,4,M,A,PCV13_only,resp_severe,0
2021-03,4,M,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,M,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,M,A,PCV13_PPSV23_10yrs,non_severe,0
2021-03,4,M,A,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,4,M,A,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,M,A,PPSV23_10yrs,non_resp_severe,3
2021-03,4,M,A,PPSV23_10yrs,non_severe,0
2021-03,4,M,A,PPSV23_10yrs,resp_severe,0
2021-03,4,M,A,U,ICU_crit_care,5
2021-03,4,M,A,U,non_resp_severe,3
2021-03,4,M,A,U,non_severe,16
2021-03,4,M,A,U,resp_severe,6
2021-03,4,M,B,PCV13_only,ICU_crit_care,0
2021-03,4,M,B,PCV13_only,non_resp_severe,1
2021-03,4,M,B,PCV13_only,non_severe,0
2021-03,4,M,B,PCV13_only,resp_severe,2
2021-03,4,M,B,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,M,B,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,M,B,PCV13_PPSV23_10yrs,non_severe,1
2021-03,4,M,B,PCV13_PPSV23_10yrs,resp_severe,3
2021-03,4,M,B,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,M,B,PPSV23_10yrs,non_resp_severe,0
2021-03,4,M,B,PPSV23_10yrs,non_severe,3
2021-03,4,M,B,PPSV23_10yrs,resp_severe,1
2021-03,4,M,B,U,ICU_crit_care,2
2021-03,4,M,B,U,non_resp_severe,9
2021-03,4,M,B,U,non_severe,16
2021-03,4,M,B,U,resp_severe,6
2021-03,4,M,H,PCV13_only,ICU_crit_care,0
2021-03,4,M,H,PCV13_only,non_resp_severe,1
2021-03,4,M,H,PCV13_only,non_severe,1
2021-03,4,M,H,PCV13_only,resp_severe,3
2021-03,4,M,H,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,M,H,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,M,H,PCV13_PPSV23_10yrs,non_severe,0
2021-03,4,M,H,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,4,M,H,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,M,H,PPSV23_10yrs,non_resp_severe,0
2021-03,4,M,H,PPSV23_10yrs,non_severe,0
2021-03,4,M,H,PPSV23_10yrs,resp_severe,3
2021-03,4,M,H,U,ICU_crit_care,6
2021-03,4,M,H,U,non_resp_severe,5
2021-03,4,M,H,U,non_severe,53
2021-03,4,M,H,U,resp_severe,21
2021-03,4,M,U,PCV13_only,ICU_crit_care,9
2021-03,4,M,U,PCV13_only,non_resp_severe,8
2021-03,4,M,U,PCV13_only,non_severe,27
2021-03,4,M,U,PCV13_only,resp_severe,12
2021-03,4,M,U,PCV13_PPSV23_10yrs,ICU_crit_care,3
2021-03,4,M,U,PCV13_PPSV23_10yrs,non_resp_severe,1
2021-03,4,M,U,PCV13_PPSV23_10yrs,non_severe,5
2021-03,4,M,U,PCV13_PPSV23_10yrs,resp_severe,1
2021-03,4,M,U,PPSV23_10yrs,ICU_crit_care,4
2021-03,4,M,U,PPSV23_10yrs,non_resp_severe,6
2021-03,4,M,U,PPSV23_10yrs,non_severe,18
2021-03,4,M,U,PPSV23_10yrs,resp_severe,7
2021-03,4,M,U,U,ICU_crit_care,66
2021-03,4,M,U,U,non_resp_severe,117
2021-03,4,M,U,U,non_severe,520
2021-03,4,M,U,U,resp_severe,272
2021-03,4,M,W,PCV13_only,ICU_crit_care,5
2021-03,4,M,W,PCV13_only,non_resp_severe,2
2021-03,4,M,W,PCV13_only,non_severe,21
2021-03,4,M,W,PCV13_only,resp_severe,8
2021-03,4,M,W,PCV13_PPSV23_10yrs,ICU_crit_care,3
2021-03,4,M,W,PCV13_PPSV23_10yrs,non_resp_severe,2
2021-03,4,M,W,PCV13_PPSV23_10yrs,non_severe,6
2021-03,4,M,W,PCV13_PPSV23_10yrs,resp_severe,1
2021-03,4,M,W,PPSV23_10yrs,ICU_crit_care,2
2021-03,4,M,W,PPSV23_10yrs,non_resp_severe,5
2021-03,4,M,W,PPSV23_10yrs,non_severe,14
2021-03,4,M,W,PPSV23_10yrs,resp_severe,4
2021-03,4,M,W,U,ICU_crit_care,41
2021-03,4,M,W,U,non_resp_severe,62
2021-03,4,M,W,U,non_severe,280
2021-03,4,M,W,U,resp_severe,109
2021-03,4,U,A,PCV13_only,ICU_crit_care,0
2021-03,4,U,A,PCV13_only,non_resp_severe,0
2021-03,4,U,A,PCV13_only,non_severe,0
2021-03,4,U,A,PCV13_only,resp_severe,0
2021-03,4,U,A,PCV13_PPSV23_10yrs,ICU_crit_care,0
2021-03,4,U,A,PCV13_PPSV23_10yrs,non_resp_severe,0
2021-03,4,U,A,PCV13_PPSV23_10yrs,non_severe,0
2021-03,4,U,A,PCV13_PPSV23_10yrs,resp_severe,0
2021-03,4,U,A,PPSV23_10yrs,ICU_crit_care,0
2021-03,4,U,A,PPSV23_10yrs,non_resp_severe,0
2021-03,4,U,A,PPSV23_10yrs,non_severe,0
2021-03,4,U,A,PPSV23_10yrs,resp_severe,0
2021-03,4,U,A,U,ICU_crit_care,0
2021-03,4,U,A,U,non_resp_severe,0
2021-03,4,U,A,U,non_severe,0
2021-03,4,U,A,U,resp_severe,0
